course_name,course_crn,course_id,course_section,course_pre,course_type,course_time,course_days,course_location,course_dates,course_type2,course_professor
GENERAL PHYSICS LABORATORY,57944,PHYS 02LA,016,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,7:00 pm - 9:50 pm,T,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57945,PHYS 02LA,017,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,8:30 am - 11:20 am,W,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,72690,PHYS 02LA,018,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,8:30 am - 11:20 am,W,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Jonathan Eldridge (P) Michael Anderson
GENERAL PHYSICS LABORATORY,57947,PHYS 02LA,019,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57948,PHYS 02LA,020,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57949,PHYS 02LA,021,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,3:30 pm - 6:20 pm,W,TBA,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57950,PHYS 02LA,022,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,3:30 pm - 6:20 pm,W,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57951,PHYS 02LA,023,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,7:00 pm - 9:50 pm,W,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57952,PHYS 02LA,024,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,7:00 pm - 9:50 pm,W,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57953,PHYS 02LA,025,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,8:30 am - 11:20 am,R,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57954,PHYS 02LA,026,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,8:30 am - 11:20 am,R,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57955,PHYS 02LA,027,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,12:00 pm - 2:50 pm,R,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57956,PHYS 02LA,028,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,12:00 pm - 2:50 pm,R,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57957,PHYS 02LA,029,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,3:30 pm - 6:20 pm,R,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57958,PHYS 02LA,030,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,3:30 pm - 6:20 pm,R,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57959,PHYS 02LA,031,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,7:00 pm - 9:50 pm,R,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57960,PHYS 02LA,032,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,7:00 pm - 9:50 pm,R,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66169,PHYS 02LA,034,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,8:30 am - 11:20 am,F,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66170,PHYS 02LA,036,MATH 007A/MATH 009A/MATH 09HA/MATH 008B/,Laboratory,12:00 pm - 2:50 pm,F,Physics 2125,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57970,PHYS 02LC,013,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,T,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Derek Eugene Beving Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57971,PHYS 02LC,014,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,T,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57973,PHYS 02LC,016,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,T,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57974,PHYS 02LC,017,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,T,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57976,PHYS 02LC,019,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,T,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57977,PHYS 02LC,021,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,T,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57979,PHYS 02LC,023,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,7:00 pm - 9:50 pm,T,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57980,PHYS 02LC,024,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,7:00 pm - 9:50 pm,T,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66174,PHYS 02LC,026,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,W,TBA,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66175,PHYS 02LC,027,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,W,TBA,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57982,PHYS 02LC,029,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57983,PHYS 02LC,030,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57985,PHYS 02LC,032,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,W,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57986,PHYS 02LC,033,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,W,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57988,PHYS 02LC,035,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,7:00 pm - 9:50 pm,W,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57989,PHYS 02LC,036,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,7:00 pm - 9:50 pm,W,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57991,PHYS 02LC,038,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,R,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57992,PHYS 02LC,039,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,R,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57994,PHYS 02LC,041,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,R,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57995,PHYS 02LC,042,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,R,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57997,PHYS 02LC,044,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,R,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,57998,PHYS 02LC,045,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,R,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,58000,PHYS 02LC,047,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,7:00 pm - 9:50 pm,R,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,58001,PHYS 02LC,048,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,7:00 pm - 9:50 pm,R,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,58003,PHYS 02LC,050,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,F,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66176,PHYS 02LC,051,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,8:30 am - 11:20 am,F,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66177,PHYS 02LC,053,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,F,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66178,PHYS 02LC,054,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,F,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,70834,PHYS 02LC,055,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,12:00 pm - 2:50 pm,F,Physics 2119,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66179,PHYS 02LC,056,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,F,Physics 2028,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS LABORATORY,66180,PHYS 02LC,057,PHYS 02LB/PHYS 02HLB/PHYS 002B/PHYS 02HB/,Laboratory,3:30 pm - 6:20 pm,F,Physics 2034,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58021,PHYS 040B,001,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Lecture,9:30 am - 10:50 am,TR,Physics 2000,Apr 03 2023 - Jun 09 2023,Lecture,Michael Anderson (P) Derek Eugene Beving
GENERAL PHYSICS,67801,PHYS 040B,002,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,1:00 pm - 1:50 pm,R,Student Success Center 125,Apr 03 2023 - Jun 09 2023,Discussion,Michael Anderson (P)
GENERAL PHYSICS,58023,PHYS 040B,003,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,8:00 am - 8:50 am,R,Sproul Hall 2225,Apr 03 2023 - Jun 09 2023,Discussion,Michael Anderson (P)
GENERAL PHYSICS,58024,PHYS 040B,004,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,9:00 am - 9:50 am,F,Skye Hall 172,Apr 03 2023 - Jun 09 2023,Discussion,Michael Anderson (P)
GENERAL PHYSICS,58026,PHYS 040B,006,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,8:00 am - 8:50 am,F,Skye Hall 171,Apr 03 2023 - Jun 09 2023,Discussion,TBA
GENERAL PHYSICS,58028,PHYS 040B,008,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,10:00 am - 10:50 am,F,Skye Hall 173,Apr 03 2023 - Jun 09 2023,Discussion,Michael Anderson (P)
GENERAL PHYSICS,62832,PHYS 040B,020,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Lecture,12:30 pm - 1:50 pm,TR,Physics 2000,Apr 03 2023 - Jun 09 2023,Lecture,Igor Barsukov (P) Derek Eugene Beving
GENERAL PHYSICS,62833,PHYS 040B,021,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,2:00 pm - 2:50 pm,R,Olmsted 420,Apr 03 2023 - Jun 09 2023,Discussion,Owen Rosser Long (P)
GENERAL PHYSICS,62834,PHYS 040B,022,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,2:00 pm - 2:50 pm,R,Skye Hall 172,Apr 03 2023 - Jun 09 2023,Discussion,Igor Barsukov (P)
GENERAL PHYSICS,62835,PHYS 040B,023,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,4:00 pm - 4:50 pm,R,Olmsted 420,Apr 03 2023 - Jun 09 2023,Discussion,Owen Rosser Long (P)
GENERAL PHYSICS,67808,PHYS 040B,025,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,2:00 pm - 2:50 pm,F,Materials Sci and Engineering 011,Apr 03 2023 - Jun 09 2023,Discussion,Owen Rosser Long (P)
GENERAL PHYSICS,62839,PHYS 040B,027,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Discussion,4:00 pm - 4:50 pm,F,Olmsted 1127,Apr 03 2023 - Jun 09 2023,Discussion,TBA
GENERAL PHYSICS,58034,PHYS 040B,105,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,T,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Derek Eugene Beving Jonathan Eldridge
GENERAL PHYSICS,58035,PHYS 040B,106,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,12:00 pm - 2:50 pm,T,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58036,PHYS 040B,107,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,T,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58037,PHYS 040B,108,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,7:00 pm - 9:50 pm,T,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58038,PHYS 040B,109,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,W,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58039,PHYS 040B,110,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58040,PHYS 040B,111,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,W,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58041,PHYS 040B,112,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,7:00 pm - 9:50 pm,W,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58042,PHYS 040B,113,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,R,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
ALL DIS & LAB SESSIONS MEET 1ST WK OF INSTRUCTION.
MUST ATTEND 1ST DIS MTG. OR YOU WILL BE DROPPED.,58043,PHYS 040B,114,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,12:00 pm - 2:50 pm,R,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58044,PHYS 040B,115,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,R,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58045,PHYS 040B,116,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,7:00 pm - 9:50 pm,R,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,66184,PHYS 040B,117,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,F,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,66185,PHYS 040B,119,PHYS 040A/PHYS 040HA/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,F,Physics 2048,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58054,PHYS 040C,001,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Lecture,8:00 am - 9:20 am,TR,Physics 2000,Apr 03 2023 - Jun 09 2023,Lecture,George Becker (P) Derek Eugene Beving
GENERAL PHYSICS,58056,PHYS 040C,003,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,9:30 am - 10:20 am,R,Skye Hall 171,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,58057,PHYS 040C,004,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,1:00 pm - 1:50 pm,R,Skye Hall 170,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,62842,PHYS 040C,006,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,10:00 am - 10:50 am,F,Materials Sci and Engineering 003,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,62843,PHYS 040C,008,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,1:00 pm - 1:50 pm,F,Skye Hall 170,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,58063,PHYS 040C,020,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Lecture,11:00 am - 12:20 pm,TR,Physics 2000,Apr 03 2023 - Jun 09 2023,Lecture,George Becker (P) Derek Eugene Beving
GENERAL PHYSICS,58065,PHYS 040C,022,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,8:00 am - 8:50 am,R,Materials Sci and Engineering 003,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,58067,PHYS 040C,024,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,2:00 pm - 2:50 pm,R,Materials Sci and Engineering 103,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,58068,PHYS 040C,025,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,8:00 am - 8:50 am,F,CHASS Interdisciplinary-North 1006,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,58070,PHYS 040C,027,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,3:00 pm - 3:50 pm,F,Skye Hall 173,Apr 03 2023 - Jun 09 2023,Discussion,George Becker (P)
GENERAL PHYSICS,64439,PHYS 040C,030,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Lecture,2:00 pm - 3:20 pm,TR,Physics 2000,Apr 03 2023 - Jun 09 2023,Lecture,Jonathan Richardson (P) Derek Eugene Beving
GENERAL PHYSICS,65858,PHYS 040C,032,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,5:00 pm - 5:50 pm,R,Olmsted 420,Apr 03 2023 - Jun 09 2023,Discussion,Yanou Cui (P)
GENERAL PHYSICS,65861,PHYS 040C,034,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,12:00 pm - 12:50 pm,F,Olmsted 1133,Apr 03 2023 - Jun 09 2023,Discussion,Yanou Cui (P)
GENERAL PHYSICS,65863,PHYS 040C,036,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,2:00 pm - 2:50 pm,F,Olmsted 1127,Apr 03 2023 - Jun 09 2023,Discussion,Yanou Cui (P)
GENERAL PHYSICS,65865,PHYS 040C,037,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Discussion,4:00 pm - 4:50 pm,F,Winston Chung Hall 139,Apr 03 2023 - Jun 09 2023,Discussion,Yanou Cui (P)
GENERAL PHYSICS,58081,PHYS 040C,109,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,T,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Derek Eugene Beving Jonathan Eldridge
GENERAL PHYSICS,58083,PHYS 040C,111,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,12:00 pm - 2:50 pm,T,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58085,PHYS 040C,113,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,T,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58086,PHYS 040C,114,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,T,Physics 2055,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58087,PHYS 040C,115,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,7:00 pm - 9:50 pm,T,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58088,PHYS 040C,116,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,7:00 pm - 9:50 pm,T,Physics 2055,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58089,PHYS 040C,117,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,W,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58090,PHYS 040C,118,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,8:30 am - 11:20 am,W,Physics 2055,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58091,PHYS 040C,119,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58092,PHYS 040C,120,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,12:00 pm - 2:50 pm,W,Physics 2055,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
GENERAL PHYSICS,58093,PHYS 040C,121,PHYS 040B/PHYS 040HB/MATH 009C/MATH 09HC/,Laboratory,3:30 pm - 6:20 pm,W,Physics 2049,Apr 03 2023 - Jun 09 2023,Laboratory,Michael Anderson (P) Jonathan Eldridge
